Data_No,Differential_pressure,Flow_rate,Time,Dust_feed,Dust,Dust_feed_group,Flow_group,max_time,RUL,pressure_rate,normalized_time,rolling_pressure_mean,pressure_ratio,rate_ratio_interaction,cumulative_pressure,pressure_acceleration,rolling_pressure_std,remaining_pressure_capacity,pressure_growth_rate
20,15.46224,58.315829649239,75.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,58.30000000000001,0.0,0.5642750373692077,15.154804000000002,0.0257704,0.0,3634.80190615,-7.233799999999372,0.38149330096346284,584.53776,0.2047978780821473
20,16.72815,57.7561641710552,75.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,58.20000000000002,12.659100000000718,0.5650224215246635,15.42607,0.02788025,0.35293887277502,3651.53005615,12.659100000000718,0.8127951821338505,583.27185,0.22127182246994945
20,16.72815,57.6244746852283,75.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,58.10000000000001,0.0,0.5657698056801196,15.823928,0.02788025,0.0,3668.25820615,-12.659100000000718,0.8766760852618257,583.27185,0.22097952151942507
20,16.63773,57.8329879833142,75.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,58.000000000000014,-0.9042000000000331,0.5665171898355754,16.203702,0.027729550000000002,-0.02507305911000092,3684.89593615,-0.9042000000000331,0.6778649402867821,583.36227,0.21949511583779532
20,16.63773,57.7451851017095,75.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,57.900000000000006,0.0,0.5672645739910314,16.4388,0.027729550000000002,0.0,3701.53366615,0.9042000000000331,0.5477824769924688,583.36227,0.21920592596566632
20,17.90365,57.4818061300559,76.0,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,57.80000000000001,12.659200000000697,0.5680119581464872,16.927082000000002,0.029839416666666663,0.3777431434666874,3719.4373161500002,12.659200000000697,0.5477869338711985,582.09635,0.2355743390056008
20,16.72815,57.4708418972904,76.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,57.70000000000002,-11.755000000000663,0.5687593423019431,16.927082000000002,0.02788025,-0.3277323387500185,3736.16546615,-24.414200000001358,0.5477869338711985,583.27185,0.21981799973957952
20,17.18027,57.5476657095495,76.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,57.60000000000001,4.521199999999622,0.5695067264573991,17.017506000000004,0.028633783333333333,0.12945906120665585,3753.34573615,16.276200000000287,0.5440426967435641,582.81973,0.2254628579335583
20,18.5366,57.5805880810062,76.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,57.500000000000014,13.563300000000769,0.5702541106128549,17.397280000000002,0.030894333333333333,0.41902911130002374,3771.88233615,9.042100000001147,0.8102785229166658,581.4634,0.24294364032839266
20,17.99407,58.14025355919,76.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,57.400000000000006,-5.42529999999953,0.5710014947683109,17.668547999999998,0.029990116666666667,-0.16270537995165257,3789.87640615,-18.9886000000003,0.7137078536208061,582.00593,0.23552447335700952
20,16.63773,57.7342208689441,76.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,57.30000000000001,-13.563400000000765,0.5717488789237668,17.415364,0.027729550000000002,-0.3761069784700212,3806.51413615,-8.138100000001234,0.825275364760159,583.36227,0.21748666382370377
20,16.63773,57.7561641710552,76.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,57.20000000000002,0.0,0.5724962630792226,17.397280000000002,0.027729550000000002,0.0,3823.15186615,13.563400000000765,0.8448571050183652,583.36227,0.21720273867881545
20,15.37182,57.0939260146637,76.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,57.10000000000001,-12.659099999998936,0.5732436472346786,17.03559,0.0256197,-0.32432234426997275,3838.5236861500002,-12.659099999998936,1.2506429049293033,584.62818,0.20041486049002788
20,15.46224,57.3224383978023,76.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,57.000000000000014,0.9042000000000509,0.5739910313901344,16.420718,0.0257704,0.02330159568000131,3853.98592615,13.563299999998987,1.07103828398895,584.53776,0.2013312473784994
20,15.46224,57.4379195258337,76.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,56.900000000000006,0.0,0.5747384155455905,15.914352000000003,0.0257704,0.0,3869.44816615,-0.9042000000000509,0.6613816889436747,584.53776,0.20106943821756257
20,15.46224,57.9427193304498,77.0,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,56.80000000000001,0.0,0.5754857997010463,15.679254,0.0257704,0.0,3884.91040615,0.0,0.5372329884509929,584.53776,0.20080830908041158
20,16.72815,57.3721249311452,77.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,56.70000000000002,12.659100000000718,0.5762331838565021,15.697337999999998,0.02788025,0.35293887277502,3901.63855615,12.659100000000718,0.5775700296241001,583.27185,0.21696692325594136
20,16.72815,57.4927851994015,77.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,56.60000000000001,0.0,0.5769805680119581,15.968604,0.02788025,0.0,3918.36670615,-12.659100000000718,0.6933674627713553,583.27185,0.21668587802220365
20,16.63773,57.3721249311452,77.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,56.500000000000014,-0.9042000000000331,0.577727952167414,16.203702,0.027729550000000002,-0.02507305911000092,3935.00443615,-0.9042000000000331,0.6778649402867726,583.36227,0.2152358316269621
20,18.5366,58.0744088162766,77.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,56.400000000000006,18.988699999998367,0.57847533632287,16.818573999999998,0.030894333333333333,0.5866432273666162,3953.54103615,19.8928999999984,1.1000355458029498,581.4634,0.23949095297815307
20,18.5366,57.4379195258337,77.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,56.30000000000001,0.0,0.5792227204783258,17.433446,0.030894333333333333,0.0,3972.07763615,-18.988699999998367,1.0077135435380409,581.4634,0.23918193239765248
20,18.5366,57.4708418972904,77.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,56.20000000000002,0.0,0.5799701046337816,17.795136,0.030894333333333333,0.0,3990.61423615,0.0,1.0157945612819526,581.4634,0.23887370826193677
20,18.62703,57.3423183841088,77.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,56.10000000000001,0.9042999999999363,0.5807174887892377,18.174912,0.03104505,0.02807403871499802,4009.2412661500002,0.9042999999999363,0.8602025655448807,581.37297,0.2397301127447862
20,18.62703,57.0641194676273,77.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,56.000000000000014,0.0,0.5814648729446935,18.572772,0.03104505,0.0,4027.86829615,-0.9042999999999363,0.04953055087515842,581.37297,0.23942197635704404
20,17.99407,57.9536983997954,77.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,55.900000000000006,-6.329599999999466,0.5822122571001495,18.464266000000002,0.029990116666666667,-0.18982544245331734,4045.86236615,-6.329599999999466,0.26670814241413054,582.00593,0.2309893423493024
20,17.99407,57.5366866402038,78.0,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,55.80000000000001,0.0,0.5829596412556053,18.35576,0.029990116666666667,0.0,4063.8564361500003,6.329599999999466,0.33223381962105525,582.00593,0.2306932021706
20,17.90365,57.4598628279448,78.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,55.70000000000002,-0.9042000000000686,0.5837070254110612,18.229170000000003,0.029839416666666663,-0.026980800550002043,4081.76008615,-0.9042000000000686,0.3650659014479385,582.09635,0.22924007388937168
20,17.90365,57.7232417995984,78.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,55.60000000000001,0.0,0.5844544095665172,18.084494,0.029839416666666663,0.0,4099.66373615,0.9042000000000686,0.3066379850572918,582.09635,0.22894692801858146
20,18.35576,57.6244746852283,78.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,55.500000000000014,4.521100000000268,0.585201793721973,18.03024,0.030592933333333332,0.13831371089334152,4118.01949615,4.521100000000268,0.1875032429052775,581.64424,0.23442860492428347
20,19.80252,57.4818061300559,78.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,55.400000000000006,14.467599999998779,0.585949177877429,18.391930000000002,0.033004200000000004,0.4774915639199598,4137.82201615,9.946499999998512,0.8102776859509323,580.19748,0.25258316004358217
20,19.89294,57.635453754574,78.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,55.30000000000001,0.9042000000000331,0.5866965620328849,18.771704,0.0331549,0.029978660580001096,4157.71495615,-13.563399999998746,0.9999745869920895,580.10706,0.25341324517944913
20,19.89294,57.8329879833142,78.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,55.20000000000002,0.0,0.5874439461883407,19.169562,0.0331549,0.0,4177.60789615,-0.9042000000000331,0.9633268109110235,580.10706,0.2530908364746713
20,19.53125,57.3323783909556,78.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,55.10000000000001,-3.616899999999686,0.5881913303437967,19.495082,0.032552083333333336,-0.11773763020832312,4197.13914615,-3.616899999999686,0.6539233219728481,580.46875,0.2481734403027517
20,18.5366,57.8439522160796,78.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,55.000000000000014,-9.946500000000565,0.5889387144992525,19.53125,0.030894333333333333,-0.30729048650001745,4215.67574615,-6.329600000000879,0.5754466412274952,581.4634,0.23523603762390816
20,17.90365,57.8549312854253,78.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,54.900000000000006,-6.32949999999947,0.5896860986547086,19.151475999999995,0.029839416666666663,-0.18886858779165083,4233.57939615,3.617000000001095,0.8914746546200865,582.09635,0.22691571322033313
20,17.90365,57.1038660078169,79.0,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,54.80000000000001,0.0,0.5904334828101644,18.753618,0.029839416666666663,0.0,4251.4830461500005,6.32949999999947,0.9212429323310971,582.09635,0.2266284781439433
20,17.90365,57.3423183841088,79.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,54.70000000000002,0.0,0.5911808669656202,18.355759999999997,0.029839416666666663,0.0,4269.38669615,0.0,0.7119849369895369,582.09635,0.22634196932563883
20,19.89294,57.5805880810062,79.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,54.60000000000001,19.89289999999831,0.5919282511210762,18.428098,0.0331549,0.6595471102099439,4289.27963615,19.89289999999831,0.8635206834639191,580.10706,0.2511734816771025
20,19.89294,57.6683761260307,79.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,54.500000000000014,0.0,0.5926756352765321,18.699366,0.0331549,0.0,4309.17257615,-19.89289999999831,1.0895790064194495,580.10706,0.25085674336876745
20,18.62703,57.7671432404008,79.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,54.400000000000006,-12.659099999998901,0.593423019431988,18.844041999999998,0.03104505,-0.3930023924549659,4327.79960615,-12.659099999998901,1.002015776357835,581.37297,0.23459735220910136
20,19.80252,57.9097969589931,79.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,54.30000000000001,11.754900000000667,0.5941704035874439,19.223816000000003,0.033004200000000004,0.38796107058002205,4347.60212615,24.413999999999568,0.912324499797082,580.19748,0.24908829875360633
20,19.80252,57.9866207712521,79.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,54.20000000000002,0.0,0.5949177877428997,19.60359,0.033004200000000004,0.0,4367.40464615,-11.754900000000667,0.5477824769924606,580.19748,0.24877537375910339
20,17.90365,57.6683761260307,79.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,54.10000000000001,-18.988699999998403,0.5956651718983558,19.205732,0.029839416666666663,-0.5666117312582856,4385.30829615,-18.988699999998403,0.8965043514506761,582.09635,0.22463801474732728
20,18.5366,57.4598628279448,79.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,54.000000000000014,6.32950000000037,0.5964125560538116,18.934464,0.030894333333333333,0.19554568283334475,4403.84489615,25.31819999999877,0.840004667802506,581.4634,0.23228821764049853
20,18.5366,57.8549312854253,79.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,53.900000000000006,0.0,0.5971599402092675,18.916378,0.030894333333333333,0.0,4422.38149615,-6.32950000000037,0.8492019708055315,581.4634,0.23199749396749067
20,19.89294,57.3025718439191,80.0,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,53.80000000000001,13.563400000000765,0.5979073243647234,18.934462,0.0331549,0.4496931706600254,4442.27443615,13.563400000000765,0.8734080502949342,580.10706,0.24866174689172815
20,18.62703,57.9427193304498,80.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,53.70000000000002,-12.6591000000007,0.5986547085201793,18.699364,0.03104505,-0.3930023924550218,4460.9014661500005,-26.222500000001467,0.7273240138548962,581.37297,0.23254718810802516
20,18.62703,57.5586299423149,80.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,53.60000000000001,0.0,0.5994020926756353,18.84404,0.03104505,0.0,4479.52849615,12.6591000000007,0.5880936569543976,581.37297,0.2322572290242241
20,18.62703,57.4488985951794,80.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,53.500000000000014,0.0,0.6001494768310911,18.862126,0.03104505,0.0,4498.15552615,0.0,0.5775714386376776,581.37297,0.23196799212991295
20,18.5366,57.4927851994015,80.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,53.400000000000006,-0.9042999999999363,0.600896860986547,18.862126,0.030894333333333333,-0.027937745633331363,4516.69212615,-0.9042999999999363,0.5775714386376776,581.4634,0.23055472350056314
20,18.5366,57.2528987429993,80.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,53.30000000000001,0.0,0.601644245142003,18.590858,0.030894333333333333,0.0,4535.2287261500005,0.9042999999999363,0.049530550875156204,581.4634,0.23026832012089044
20,18.5366,57.6244746852283,80.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,53.20000000000002,0.0,0.6023916292974588,18.572772,0.030894333333333333,0.0,4553.76532615,0.0,0.04953055087515442,581.4634,0.2299826274195704
20,18.5366,57.2727652968826,80.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,53.10000000000001,0.0,0.6031390134529148,18.554685999999997,0.030894333333333333,0.0,4572.30192615,0.0,0.04044152544101267,581.4634,0.22969764275467605
20,18.62703,57.7122627302528,80.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,53.000000000000014,0.9043000000000648,0.6038863976083706,18.554686,0.03104505,0.028074038715002015,4590.92895615,0.9043000000000648,0.0404415254410618,581.37297,0.23053254665182496
20,18.62703,57.4598628279448,80.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,52.900000000000006,0.0,0.6046337817638266,18.572772,0.03104505,0.0,4609.55598615,-0.9043000000000648,0.04953055087519307,581.37297,0.2302475867707344
20,18.62703,57.3224383978023,81.0,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,52.80000000000001,0.0,0.6053811659192825,18.590858000000004,0.03104505,0.0,4628.18301615,0.0,0.04953055087519339,581.37297,0.2299633304942799
20,19.3504,57.7561641710552,81.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,52.70000000000002,7.233700000000403,0.6061285500747383,18.753618,0.03225066666666667,0.23329164746667969,4647.53341615,7.233700000000403,0.33590144874650274,580.6496,0.23859925723058872
20,19.89294,57.5257075708582,81.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,52.60000000000001,5.425399999999526,0.6068759342301943,19.024886000000002,0.0331549,0.1798785944599843,4667.42635615,-1.8083000000008767,0.5775693251290254,580.10706,0.2449869427957273
20,19.80252,57.1932856489264,81.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,52.500000000000014,-0.9042000000000331,0.6076233183856502,19.259984,0.033004200000000004,-0.029842397640001097,4687.22887615,-6.32959999999956,0.6132730212800795,580.19748,0.24357342873833424
20,19.80252,57.3940180850314,81.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,52.400000000000006,0.0,0.6083707025411061,19.495082,0.033004200000000004,0.0,4707.03139615,0.9042000000000331,0.5295692569626717,580.19748,0.24327419848557497
20,18.62703,57.0740594607805,81.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,52.30000000000001,-11.754900000000667,0.609118086696562,19.495082,0.03104505,-0.3649314582450207,4725.65842615,-11.754900000000667,0.5295692569626717,581.37297,0.22855251253309802
20,19.89294,57.3721249311452,81.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,52.20000000000002,12.6591000000007,0.6098654708520178,19.60359,0.0331549,0.4197111945900232,4745.55136615,24.414000000001366,0.5477824769924601,580.10706,0.24378602642419087
20,20.34505,57.2528987429993,81.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,52.10000000000001,4.521099999999626,0.6106128550074739,19.694012,0.03390841666666667,0.15330334259165398,4765.89641615,-8.138000000001075,0.6374600746478123,579.65495,0.24902141678064363
20,19.89294,57.2330187566929,81.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,52.000000000000014,-4.521100000000268,0.6113602391629297,19.712096000000003,0.0331549,-0.1498966183900089,4785.7893561500005,-9.042199999999895,0.6425699562926936,580.10706,0.2431899725771397
20,20.43547,57.1634791018899,81.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,51.900000000000006,5.42529999999953,0.6121076233183856,19.838686000000003,0.03405911666666667,0.18478092565165066,4806.22482615,9.946399999999798,0.7222452662565487,579.56453,0.2495173351707285
20,17.90365,57.0641194676273,82.0,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,51.80000000000001,-25.318200000001436,0.6128550074738415,19.69401,0.029839416666666663,-0.7554803190500428,4824.12847615,-30.743500000000967,1.0317644150434708,582.09635,0.21833719245930253
20,15.37182,57.5805880810062,82.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",Low,Low,133.8,51.70000000000002,-25.318300000001432,0.6136023916292974,18.789786,0.0256197,-0.6486472505100367,4839.50029615,-9.999999999621423e-05,2.1686285569986388,584.62818,0.18723288444296124
